"ALU_NOVAMATRICULA","ALU_ANO_EVASA","ALU_PERIODO_EVASAO","MAT_TUR_DIS_DISCIPLINA","DISCIPLINA","CREDITOS","MAT_MEDIA_FINAL"
"810924c3ffaa9f9888fa58a7a3f9a33b",2014,1,1108090,"Fundamentos de Física Moderna",4,7.3
"810924c3ffaa9f9888fa58a7a3f9a33b",2014,1,1114107,"Probabilidade e Estatistica",4,1.8
"810924c3ffaa9f9888fa58a7a3f9a33b",2014,1,1411171,"Teoria da Computação",4,5
"810924c3ffaa9f9888fa58a7a3f9a33b",2014,1,1411172,"Estrutura de Dados e Algoritmos",4,5
"810924c3ffaa9f9888fa58a7a3f9a33b",2014,1,1411176,"Gerência da Informação",4,8
"810924c3ffaa9f9888fa58a7a3f9a33b",2014,1,1411179,"Lab. de Estrutura de Dados e Algoritmos",4,8
"810924c3ffaa9f9888fa58a7a3f9a33b",2014,1,1109049,"Álgebra Linear I",4,7.6
"810924c3ffaa9f9888fa58a7a3f9a33b",2014,1,1114107,"Probabilidade e Estatistica",4,2.3
"810924c3ffaa9f9888fa58a7a3f9a33b",2014,1,1411173,"Lógica Matemática",4,6.6
"810924c3ffaa9f9888fa58a7a3f9a33b",2014,1,1411178,"Sistemas de Informação I",4,8.9
"810924c3ffaa9f9888fa58a7a3f9a33b",2014,1,1305220,"Informática e Sociedade",2,8.2
"810924c3ffaa9f9888fa58a7a3f9a33b",2014,1,1411193,"Banco de Dados I",4,7.4
"810924c3ffaa9f9888fa58a7a3f9a33b",2014,1,1114107,"Probabilidade e Estatistica",4,6.1
"810924c3ffaa9f9888fa58a7a3f9a33b",2014,1,1411169,"Paradigmas de Ling. de Programação",4,8.9
"810924c3ffaa9f9888fa58a7a3f9a33b",2014,1,1411175,"Org. e Arquitetura de Computadores I",4,7
"810924c3ffaa9f9888fa58a7a3f9a33b",2014,1,1411182,"Lab. de Org. e Arquitetura de Computadores",4,7.7
"810924c3ffaa9f9888fa58a7a3f9a33b",2014,1,1411187,"Análise e Técnica de Algoritmos",4,7
"810924c3ffaa9f9888fa58a7a3f9a33b",2014,1,1411177,"Engenharia de Software I",4,6.1
"810924c3ffaa9f9888fa58a7a3f9a33b",2014,1,1411190,"Redes de Computadores",4,7.1
"810924c3ffaa9f9888fa58a7a3f9a33b",2014,1,1411192,"Sistemas Operacionais",4,5.8
"810924c3ffaa9f9888fa58a7a3f9a33b",2014,1,1411195,"Sistemas de Informação II",4,5.5
"810924c3ffaa9f9888fa58a7a3f9a33b",2014,1,1114114,"Métodos Estatisticos",4,5.1
"810924c3ffaa9f9888fa58a7a3f9a33b",2014,1,1411183,"Laboratório de Engenharia de Software",2,8.1
"810924c3ffaa9f9888fa58a7a3f9a33b",2014,1,1411194,"Banco de Dados II",4,6.6
"810924c3ffaa9f9888fa58a7a3f9a33b",2014,1,1305219,"Direito e Cidadania",4,9.5
"810924c3ffaa9f9888fa58a7a3f9a33b",2014,1,1411197,"Aval. de Desempenho de Sistemas Discretos",4,7
"810924c3ffaa9f9888fa58a7a3f9a33b",2014,1,1411185,"Projeto em Computação I",4,8.5
"810924c3ffaa9f9888fa58a7a3f9a33b",2014,1,1411189,"Compiladores",4,5
"810924c3ffaa9f9888fa58a7a3f9a33b",2014,1,1411184,"Lab. de Intercon. de Redes de Computadores",2,7
"810924c3ffaa9f9888fa58a7a3f9a33b",2014,1,1411188,"Métodos e Software Numéricos",4,5.5
"810924c3ffaa9f9888fa58a7a3f9a33b",2014,1,1411191,"Interconexão de Redes de Computadores",4,7
"810924c3ffaa9f9888fa58a7a3f9a33b",2014,1,1411186,"Projeto em Computação II",6,8.4
"810924c3ffaa9f9888fa58a7a3f9a33b",2014,1,1411196,"Inteligência Artificial I",4,7.2
"a4bb6242ddc9d577a78c18846cc3f074",2014,2,1109035,"Álgebra Vetorial e Geometria Analítica",4,6.8
"a4bb6242ddc9d577a78c18846cc3f074",2014,2,1109103,"Cálculo Diferencial e Integral I",4,3.7
"a4bb6242ddc9d577a78c18846cc3f074",2014,2,1411167,"Programação I",4,7
"a4bb6242ddc9d577a78c18846cc3f074",2014,2,1307151,"Leitura e Produção de Textos",4,7.1
"a4bb6242ddc9d577a78c18846cc3f074",2014,2,1411180,"Laboratório de Programação I",4,7
"a4bb6242ddc9d577a78c18846cc3f074",2014,2,1109103,"Cálculo Diferencial e Integral I",4,7.2
"a4bb6242ddc9d577a78c18846cc3f074",2014,2,1411174,"Introdução à Computação",4,5.2
"a4bb6242ddc9d577a78c18846cc3f074",2014,2,1108089,"Fundamentos de Física Clássica",4,7.2
"a4bb6242ddc9d577a78c18846cc3f074",2014,2,1109053,"Cálculo Diferencial e Integral II",4,5.4
"a4bb6242ddc9d577a78c18846cc3f074",2014,2,1109113,"Matemática Discreta",4,5.4
"a4bb6242ddc9d577a78c18846cc3f074",2014,2,1411168,"Programação II",4,7
"a4bb6242ddc9d577a78c18846cc3f074",2014,2,1411170,"Teoria dos Grafos",2,7
"a4bb6242ddc9d577a78c18846cc3f074",2014,2,1411181,"Laboratório de Programação II",4,7.3
"a4bb6242ddc9d577a78c18846cc3f074",2014,2,1108090,"Fundamentos de Física Moderna",4,8
"a4bb6242ddc9d577a78c18846cc3f074",2014,2,1114107,"Probabilidade e Estatistica",4,5.8
"a4bb6242ddc9d577a78c18846cc3f074",2014,2,1411172,"Estrutura de Dados e Algoritmos",4,7
"a4bb6242ddc9d577a78c18846cc3f074",2014,2,1411176,"Gerência da Informação",4,7.2
"a4bb6242ddc9d577a78c18846cc3f074",2014,2,1411179,"Lab. de Estrutura de Dados e Algoritmos",4,7.7
"a4bb6242ddc9d577a78c18846cc3f074",2014,2,1411171,"Teoria da Computação",4,6.5
"a4bb6242ddc9d577a78c18846cc3f074",2014,2,1411175,"Org. e Arquitetura de Computadores I",4,7
"a4bb6242ddc9d577a78c18846cc3f074",2014,2,1411178,"Sistemas de Informação I",4,8.9
"a4bb6242ddc9d577a78c18846cc3f074",2014,2,1411182,"Lab. de Org. e Arquitetura de Computadores",4,10
"a4bb6242ddc9d577a78c18846cc3f074",2014,2,1305219,"Direito e Cidadania",4,8
"a4bb6242ddc9d577a78c18846cc3f074",2014,2,1109049,"Álgebra Linear I",4,5.5
"a4bb6242ddc9d577a78c18846cc3f074",2014,2,1411173,"Lógica Matemática",4,5.1
"a4bb6242ddc9d577a78c18846cc3f074",2014,2,1411177,"Engenharia de Software I",4,8.5
"a4bb6242ddc9d577a78c18846cc3f074",2014,2,1411193,"Banco de Dados I",4,7.1
"a4bb6242ddc9d577a78c18846cc3f074",2014,2,1114114,"Métodos Estatisticos",4,5
"a4bb6242ddc9d577a78c18846cc3f074",2014,2,1411169,"Paradigmas de Ling. de Programação",4,7.8
"a4bb6242ddc9d577a78c18846cc3f074",2014,2,1411183,"Laboratório de Engenharia de Software",2,8.3
"a4bb6242ddc9d577a78c18846cc3f074",2014,2,1411190,"Redes de Computadores",4,7
"a4bb6242ddc9d577a78c18846cc3f074",2014,2,1411195,"Sistemas de Informação II",4,7.6
"a4bb6242ddc9d577a78c18846cc3f074",2014,2,1305220,"Informática e Sociedade",2,8.2
"a4bb6242ddc9d577a78c18846cc3f074",2014,2,1411187,"Análise e Técnica de Algoritmos",4,7
"a4bb6242ddc9d577a78c18846cc3f074",2014,2,1411189,"Compiladores",4,5
"a4bb6242ddc9d577a78c18846cc3f074",2014,2,1411197,"Aval. de Desempenho de Sistemas Discretos",4,6
"a4bb6242ddc9d577a78c18846cc3f074",2014,2,1305218,"Métodologia Científica",4,8.5
"a4bb6242ddc9d577a78c18846cc3f074",2014,2,1411184,"Lab. de Intercon. de Redes de Computadores",2,7.5
"a4bb6242ddc9d577a78c18846cc3f074",2014,2,1411185,"Projeto em Computação I",4,8.8
"a4bb6242ddc9d577a78c18846cc3f074",2014,2,1411188,"Métodos e Software Numéricos",4,5.4
"a4bb6242ddc9d577a78c18846cc3f074",2014,2,1411191,"Interconexão de Redes de Computadores",4,7.5
"a4bb6242ddc9d577a78c18846cc3f074",2014,2,1411192,"Sistemas Operacionais",4,5.2
"a4bb6242ddc9d577a78c18846cc3f074",2014,2,1411186,"Projeto em Computação II",6,9.5
"a4bb6242ddc9d577a78c18846cc3f074",2014,2,1411194,"Banco de Dados II",4,6.5
"a4bb6242ddc9d577a78c18846cc3f074",2014,2,1411196,"Inteligência Artificial I",4,7.6
"f5d50bbc167b67b1a957be226455cf35",2014,2,1109103,"Cálculo Diferencial e Integral I",4,7
"f5d50bbc167b67b1a957be226455cf35",2014,2,1411167,"Programação I",4,5.6
"f5d50bbc167b67b1a957be226455cf35",2014,2,1411174,"Introdução à Computação",4,8.2
"f5d50bbc167b67b1a957be226455cf35",2014,2,1411180,"Laboratório de Programação I",4,5
"f5d50bbc167b67b1a957be226455cf35",2014,2,1109049,"Álgebra Linear I",4,7.8
"f5d50bbc167b67b1a957be226455cf35",2014,2,1109035,"Álgebra Vetorial e Geometria Analítica",4,5.1
"f5d50bbc167b67b1a957be226455cf35",2014,2,1307151,"Leitura e Produção de Textos",4,8.5
"f5d50bbc167b67b1a957be226455cf35",2014,2,1109053,"Cálculo Diferencial e Integral II",4,5.1
"f5d50bbc167b67b1a957be226455cf35",2014,2,1109113,"Matemática Discreta",4,5.7
"f5d50bbc167b67b1a957be226455cf35",2014,2,1411168,"Programação II",4,8.4
"f5d50bbc167b67b1a957be226455cf35",2014,2,1411170,"Teoria dos Grafos",2,4.4
"f5d50bbc167b67b1a957be226455cf35",2014,2,1411181,"Laboratório de Programação II",4,8.1
"f5d50bbc167b67b1a957be226455cf35",2014,2,1108089,"Fundamentos de Física Clássica",4,7.1
"f5d50bbc167b67b1a957be226455cf35",2014,2,1114107,"Probabilidade e Estatistica",4,0.5
"f5d50bbc167b67b1a957be226455cf35",2014,2,1411170,"Teoria dos Grafos",2,8.5
"f5d50bbc167b67b1a957be226455cf35",2014,2,1411176,"Gerência da Informação",4,7.6
"f5d50bbc167b67b1a957be226455cf35",2014,2,1305219,"Direito e Cidadania",4,9.8
"f5d50bbc167b67b1a957be226455cf35",2014,2,1108090,"Fundamentos de Física Moderna",4,7.7
"f5d50bbc167b67b1a957be226455cf35",2014,2,1114107,"Probabilidade e Estatistica",4,5.6
"f5d50bbc167b67b1a957be226455cf35",2014,2,1411172,"Estrutura de Dados e Algoritmos",4,5.5
"f5d50bbc167b67b1a957be226455cf35",2014,2,1411178,"Sistemas de Informação I",4,7.4
"f5d50bbc167b67b1a957be226455cf35",2014,2,1411179,"Lab. de Estrutura de Dados e Algoritmos",4,5.9
"f5d50bbc167b67b1a957be226455cf35",2014,2,1411171,"Teoria da Computação",4,6.8
"f5d50bbc167b67b1a957be226455cf35",2014,2,1114114,"Métodos Estatisticos",4,5.6
"f5d50bbc167b67b1a957be226455cf35",2014,2,1411169,"Paradigmas de Ling. de Programação",4,6.4
"f5d50bbc167b67b1a957be226455cf35",2014,2,1411173,"Lógica Matemática",4,5.4
"f5d50bbc167b67b1a957be226455cf35",2014,2,1411175,"Org. e Arquitetura de Computadores I",4,5.7
"f5d50bbc167b67b1a957be226455cf35",2014,2,1411182,"Lab. de Org. e Arquitetura de Computadores",4,9.7
"f5d50bbc167b67b1a957be226455cf35",2014,2,1305220,"Informática e Sociedade",2,8.8
"f5d50bbc167b67b1a957be226455cf35",2014,2,1411177,"Engenharia de Software I",4,8.3
"f5d50bbc167b67b1a957be226455cf35",2014,2,1411187,"Análise e Técnica de Algoritmos",4,5.9
"f5d50bbc167b67b1a957be226455cf35",2014,2,1411193,"Banco de Dados I",4,7
"f5d50bbc167b67b1a957be226455cf35",2014,2,1411195,"Sistemas de Informação II",4,6.4
"f5d50bbc167b67b1a957be226455cf35",2014,2,1411183,"Laboratório de Engenharia de Software",2,8.3
"f5d50bbc167b67b1a957be226455cf35",2014,2,1411190,"Redes de Computadores",4,5.6
"f5d50bbc167b67b1a957be226455cf35",2014,2,1411192,"Sistemas Operacionais",4,3.2
"f5d50bbc167b67b1a957be226455cf35",2014,2,1411194,"Banco de Dados II",4,NA
"f5d50bbc167b67b1a957be226455cf35",2014,2,1305218,"Métodologia Científica",4,7.3
"f5d50bbc167b67b1a957be226455cf35",2014,2,1411184,"Lab. de Intercon. de Redes de Computadores",2,7
"f5d50bbc167b67b1a957be226455cf35",2014,2,1411189,"Compiladores",4,6.1
"f5d50bbc167b67b1a957be226455cf35",2014,2,1411191,"Interconexão de Redes de Computadores",4,7
"f5d50bbc167b67b1a957be226455cf35",2014,2,1411192,"Sistemas Operacionais",4,6
"f5d50bbc167b67b1a957be226455cf35",2014,2,1411185,"Projeto em Computação I",4,7.5
"f5d50bbc167b67b1a957be226455cf35",2014,2,1411188,"Métodos e Software Numéricos",4,5.7
"f5d50bbc167b67b1a957be226455cf35",2014,2,1411194,"Banco de Dados II",4,7.2
"f5d50bbc167b67b1a957be226455cf35",2014,2,1411197,"Aval. de Desempenho de Sistemas Discretos",4,7.8
"f5d50bbc167b67b1a957be226455cf35",2014,2,1411186,"Projeto em Computação II",6,8.8
"f5d50bbc167b67b1a957be226455cf35",2014,2,1411196,"Inteligência Artificial I",4,8
"a5d259ee87132591aea217a6731b81db",2014,1,1109035,"Álgebra Vetorial e Geometria Analítica",4,7
"a5d259ee87132591aea217a6731b81db",2014,1,1109103,"Cálculo Diferencial e Integral I",4,7
"a5d259ee87132591aea217a6731b81db",2014,1,1411167,"Programação I",4,7.6
"a5d259ee87132591aea217a6731b81db",2014,1,1411174,"Introdução à Computação",4,8.8
"a5d259ee87132591aea217a6731b81db",2014,1,1411180,"Laboratório de Programação I",4,7.7
"a5d259ee87132591aea217a6731b81db",2014,1,1307151,"Leitura e Produção de Textos",4,9.2
"a5d259ee87132591aea217a6731b81db",2014,1,1108089,"Fundamentos de Física Clássica",4,7.8
"a5d259ee87132591aea217a6731b81db",2014,1,1109053,"Cálculo Diferencial e Integral II",4,7.3
"a5d259ee87132591aea217a6731b81db",2014,1,1109113,"Matemática Discreta",4,8.5
"a5d259ee87132591aea217a6731b81db",2014,1,1411168,"Programação II",4,9
"a5d259ee87132591aea217a6731b81db",2014,1,1411170,"Teoria dos Grafos",2,8.7
"a5d259ee87132591aea217a6731b81db",2014,1,1411181,"Laboratório de Programação II",4,9.6
"a5d259ee87132591aea217a6731b81db",2014,1,1108090,"Fundamentos de Física Moderna",4,8.5
"a5d259ee87132591aea217a6731b81db",2014,1,1109049,"Álgebra Linear I",4,8.5
"a5d259ee87132591aea217a6731b81db",2014,1,1114107,"Probabilidade e Estatistica",4,8.6
"a5d259ee87132591aea217a6731b81db",2014,1,1411171,"Teoria da Computação",4,7.8
"a5d259ee87132591aea217a6731b81db",2014,1,1411172,"Estrutura de Dados e Algoritmos",4,8.2
"a5d259ee87132591aea217a6731b81db",2014,1,1411176,"Gerência da Informação",4,8.8
"a5d259ee87132591aea217a6731b81db",2014,1,1411179,"Lab. de Estrutura de Dados e Algoritmos",4,9.4
"a5d259ee87132591aea217a6731b81db",2014,1,1411182,"Lab. de Org. e Arquitetura de Computadores",4,10
"a5d259ee87132591aea217a6731b81db",2014,1,1114114,"Métodos Estatisticos",4,9
"a5d259ee87132591aea217a6731b81db",2014,1,1411169,"Paradigmas de Ling. de Programação",4,9.5
"a5d259ee87132591aea217a6731b81db",2014,1,1411173,"Lógica Matemática",4,9.4
"a5d259ee87132591aea217a6731b81db",2014,1,1411175,"Org. e Arquitetura de Computadores I",4,8.9
"a5d259ee87132591aea217a6731b81db",2014,1,1411177,"Engenharia de Software I",4,9.3
"a5d259ee87132591aea217a6731b81db",2014,1,1411178,"Sistemas de Informação I",4,9.5
"a5d259ee87132591aea217a6731b81db",2014,1,1305220,"Informática e Sociedade",2,9.8
"a5d259ee87132591aea217a6731b81db",2014,1,1411183,"Laboratório de Engenharia de Software",2,7.4
"a5d259ee87132591aea217a6731b81db",2014,1,1411187,"Análise e Técnica de Algoritmos",4,8.4
"a5d259ee87132591aea217a6731b81db",2014,1,1411190,"Redes de Computadores",4,9.1
"a5d259ee87132591aea217a6731b81db",2014,1,1411193,"Banco de Dados I",4,7.9
"a5d259ee87132591aea217a6731b81db",2014,1,1411195,"Sistemas de Informação II",4,7.8
"a5d259ee87132591aea217a6731b81db",2014,1,1305219,"Direito e Cidadania",4,9
"a5d259ee87132591aea217a6731b81db",2014,1,1411189,"Compiladores",4,NA
"a5d259ee87132591aea217a6731b81db",2014,1,1411184,"Lab. de Intercon. de Redes de Computadores",2,7.8
"a5d259ee87132591aea217a6731b81db",2014,1,1411191,"Interconexão de Redes de Computadores",4,7.8
"a5d259ee87132591aea217a6731b81db",2014,1,1411192,"Sistemas Operacionais",4,8.8
"a5d259ee87132591aea217a6731b81db",2014,1,1305218,"Métodologia Científica",4,7.8
"a5d259ee87132591aea217a6731b81db",2014,1,1411188,"Métodos e Software Numéricos",4,8
"a5d259ee87132591aea217a6731b81db",2014,1,1411189,"Compiladores",4,8.3
"a5d259ee87132591aea217a6731b81db",2014,1,1411197,"Aval. de Desempenho de Sistemas Discretos",4,8.8
"a5d259ee87132591aea217a6731b81db",2014,1,1411185,"Projeto em Computação I",4,7.1
"a5d259ee87132591aea217a6731b81db",2014,1,1411186,"Projeto em Computação II",6,8.6
"a5d259ee87132591aea217a6731b81db",2014,1,1411194,"Banco de Dados II",4,8
"a5d259ee87132591aea217a6731b81db",2014,1,1411196,"Inteligência Artificial I",4,9.2
"e14260b6436a854559e03b169e4192c3",2014,1,1109035,"Álgebra Vetorial e Geometria Analítica",4,7.5
"e14260b6436a854559e03b169e4192c3",2014,1,1109103,"Cálculo Diferencial e Integral I",4,8.2
"e14260b6436a854559e03b169e4192c3",2014,1,1411167,"Programação I",4,6.2
"e14260b6436a854559e03b169e4192c3",2014,1,1411180,"Laboratório de Programação I",4,7
"e14260b6436a854559e03b169e4192c3",2014,1,1411174,"Introdução à Computação",4,8.3
"e14260b6436a854559e03b169e4192c3",2014,1,1411168,"Programação II",4,5.1
"e14260b6436a854559e03b169e4192c3",2014,1,1411170,"Teoria dos Grafos",2,5
"e14260b6436a854559e03b169e4192c3",2014,1,1307151,"Leitura e Produção de Textos",4,8.3
"e14260b6436a854559e03b169e4192c3",2014,1,1411181,"Laboratório de Programação II",4,7.1
"e14260b6436a854559e03b169e4192c3",2014,1,1411176,"Gerência da Informação",4,7.6
"e14260b6436a854559e03b169e4192c3",2014,1,1305218,"Métodologia Científica",4,9.6
"e14260b6436a854559e03b169e4192c3",2014,1,1109113,"Matemática Discreta",4,5.6
"e14260b6436a854559e03b169e4192c3",2014,1,1108089,"Fundamentos de Física Clássica",4,5.5
"e14260b6436a854559e03b169e4192c3",2014,1,1114107,"Probabilidade e Estatistica",4,7
"e14260b6436a854559e03b169e4192c3",2014,1,1108090,"Fundamentos de Física Moderna",4,8.5
"e14260b6436a854559e03b169e4192c3",2014,1,1114114,"Métodos Estatisticos",4,5.3
"e14260b6436a854559e03b169e4192c3",2014,1,1411178,"Sistemas de Informação I",4,8
"e14260b6436a854559e03b169e4192c3",2014,1,1411177,"Engenharia de Software I",4,7
"e14260b6436a854559e03b169e4192c3",2014,1,1305219,"Direito e Cidadania",4,8
"e14260b6436a854559e03b169e4192c3",2014,1,1411193,"Banco de Dados I",4,5.2
"e14260b6436a854559e03b169e4192c3",2014,1,1411172,"Estrutura de Dados e Algoritmos",4,5
"e14260b6436a854559e03b169e4192c3",2014,1,1411179,"Lab. de Estrutura de Dados e Algoritmos",4,5.6
"e14260b6436a854559e03b169e4192c3",2014,1,1411195,"Sistemas de Informação II",4,5.3
"e14260b6436a854559e03b169e4192c3",2014,1,1411175,"Org. e Arquitetura de Computadores I",4,5.2
"e14260b6436a854559e03b169e4192c3",2014,1,1411183,"Laboratório de Engenharia de Software",2,6.5
"e14260b6436a854559e03b169e4192c3",2014,1,1411182,"Lab. de Org. e Arquitetura de Computadores",4,7
"e14260b6436a854559e03b169e4192c3",2014,1,1411171,"Teoria da Computação",4,5
"e14260b6436a854559e03b169e4192c3",2014,1,1411192,"Sistemas Operacionais",4,5.5
"e14260b6436a854559e03b169e4192c3",2014,1,1411190,"Redes de Computadores",4,5.3
"e14260b6436a854559e03b169e4192c3",2014,1,1411173,"Lógica Matemática",4,5
"e14260b6436a854559e03b169e4192c3",2014,1,1411184,"Lab. de Intercon. de Redes de Computadores",2,5.7
"e14260b6436a854559e03b169e4192c3",2014,1,1411197,"Aval. de Desempenho de Sistemas Discretos",4,5.9
"e14260b6436a854559e03b169e4192c3",2014,1,1411194,"Banco de Dados II",4,5
"e14260b6436a854559e03b169e4192c3",2014,1,1411191,"Interconexão de Redes de Computadores",4,5.7
"e14260b6436a854559e03b169e4192c3",2014,1,1305220,"Informática e Sociedade",2,8.3
"e14260b6436a854559e03b169e4192c3",2014,1,1411187,"Análise e Técnica de Algoritmos",4,5.2
"e14260b6436a854559e03b169e4192c3",2014,1,1411169,"Paradigmas de Ling. de Programação",4,8.3
"e14260b6436a854559e03b169e4192c3",2014,1,1411185,"Projeto em Computação I",4,7.7
"e14260b6436a854559e03b169e4192c3",2014,1,1411188,"Métodos e Software Numéricos",4,2.8
"e14260b6436a854559e03b169e4192c3",2014,1,1411189,"Compiladores",4,0
"e14260b6436a854559e03b169e4192c3",2014,1,1411196,"Inteligência Artificial I",4,6.5
"e14260b6436a854559e03b169e4192c3",2014,1,1411186,"Projeto em Computação II",6,0
"e14260b6436a854559e03b169e4192c3",2014,1,1411188,"Métodos e Software Numéricos",4,6.3
"e14260b6436a854559e03b169e4192c3",2014,1,1411189,"Compiladores",4,0.9
"e14260b6436a854559e03b169e4192c3",2014,1,1411186,"Projeto em Computação II",6,1.6
"e14260b6436a854559e03b169e4192c3",2014,1,1411186,"Projeto em Computação II",6,9.6
"e14260b6436a854559e03b169e4192c3",2014,1,1411189,"Compiladores",4,5
"b287908b64caf7cfd246a42d1e27a945",2014,2,1109035,"Álgebra Vetorial e Geometria Analítica",4,7.1
"b287908b64caf7cfd246a42d1e27a945",2014,2,1109049,"Álgebra Linear I",4,5
"b287908b64caf7cfd246a42d1e27a945",2014,2,1109053,"Cálculo Diferencial e Integral II",4,6.3
"b287908b64caf7cfd246a42d1e27a945",2014,2,1109103,"Cálculo Diferencial e Integral I",4,9.3
"b287908b64caf7cfd246a42d1e27a945",2014,2,1109113,"Matemática Discreta",4,7.3
"b287908b64caf7cfd246a42d1e27a945",2014,2,1411167,"Programação I",4,7.8
"b287908b64caf7cfd246a42d1e27a945",2014,2,1411168,"Programação II",4,7.4
"b287908b64caf7cfd246a42d1e27a945",2014,2,1411170,"Teoria dos Grafos",2,7.4
"b287908b64caf7cfd246a42d1e27a945",2014,2,1411172,"Estrutura de Dados e Algoritmos",4,6.5
"b287908b64caf7cfd246a42d1e27a945",2014,2,1411174,"Introdução à Computação",4,7
"b287908b64caf7cfd246a42d1e27a945",2014,2,1411176,"Gerência da Informação",4,6.1
"b287908b64caf7cfd246a42d1e27a945",2014,2,1411179,"Lab. de Estrutura de Dados e Algoritmos",4,7
"b287908b64caf7cfd246a42d1e27a945",2014,2,1411180,"Laboratório de Programação I",4,7.7
"b287908b64caf7cfd246a42d1e27a945",2014,2,1411181,"Laboratório de Programação II",4,7
"b287908b64caf7cfd246a42d1e27a945",2014,2,1305220,"Informática e Sociedade",2,8.5
"b287908b64caf7cfd246a42d1e27a945",2014,2,1307151,"Leitura e Produção de Textos",4,7.5
"b287908b64caf7cfd246a42d1e27a945",2014,2,1108089,"Fundamentos de Física Clássica",4,4
"b287908b64caf7cfd246a42d1e27a945",2014,2,1114107,"Probabilidade e Estatistica",4,1.1
"b287908b64caf7cfd246a42d1e27a945",2014,2,1411171,"Teoria da Computação",4,7.8
"b287908b64caf7cfd246a42d1e27a945",2014,2,1411178,"Sistemas de Informação I",4,8.4
"b287908b64caf7cfd246a42d1e27a945",2014,2,1305219,"Direito e Cidadania",4,9.3
"b287908b64caf7cfd246a42d1e27a945",2014,2,1108089,"Fundamentos de Física Clássica",4,5.1
"b287908b64caf7cfd246a42d1e27a945",2014,2,1114107,"Probabilidade e Estatistica",4,4.1
"b287908b64caf7cfd246a42d1e27a945",2014,2,1411169,"Paradigmas de Ling. de Programação",4,9.7
"b287908b64caf7cfd246a42d1e27a945",2014,2,1411173,"Lógica Matemática",4,7
"b287908b64caf7cfd246a42d1e27a945",2014,2,1411193,"Banco de Dados I",4,7.4
"b287908b64caf7cfd246a42d1e27a945",2014,2,1108090,"Fundamentos de Física Moderna",4,9.7
"b287908b64caf7cfd246a42d1e27a945",2014,2,1114107,"Probabilidade e Estatistica",4,7.1
"b287908b64caf7cfd246a42d1e27a945",2014,2,1411187,"Análise e Técnica de Algoritmos",4,9.1
"b287908b64caf7cfd246a42d1e27a945",2014,2,1411195,"Sistemas de Informação II",4,8.1
"b287908b64caf7cfd246a42d1e27a945",2014,2,1114114,"Métodos Estatisticos",4,5.4
"b287908b64caf7cfd246a42d1e27a945",2014,2,1411175,"Org. e Arquitetura de Computadores I",4,7.5
"b287908b64caf7cfd246a42d1e27a945",2014,2,1411177,"Engenharia de Software I",4,8.8
"b287908b64caf7cfd246a42d1e27a945",2014,2,1411182,"Lab. de Org. e Arquitetura de Computadores",4,10
"b287908b64caf7cfd246a42d1e27a945",2014,2,1411188,"Métodos e Software Numéricos",4,6.7
"b287908b64caf7cfd246a42d1e27a945",2014,2,1411194,"Banco de Dados II",4,6
"b287908b64caf7cfd246a42d1e27a945",2014,2,1411183,"Laboratório de Engenharia de Software",2,8.5
"b287908b64caf7cfd246a42d1e27a945",2014,2,1411192,"Sistemas Operacionais",4,7
"b287908b64caf7cfd246a42d1e27a945",2014,2,1305218,"Métodologia Científica",4,9
"b287908b64caf7cfd246a42d1e27a945",2014,2,1411185,"Projeto em Computação I",4,7.5
"b287908b64caf7cfd246a42d1e27a945",2014,2,1411186,"Projeto em Computação II",6,8.8
"b287908b64caf7cfd246a42d1e27a945",2014,2,1411184,"Lab. de Intercon. de Redes de Computadores",2,7.9
"b287908b64caf7cfd246a42d1e27a945",2014,2,1411191,"Interconexão de Redes de Computadores",4,7.9
"b287908b64caf7cfd246a42d1e27a945",2014,2,1411196,"Inteligência Artificial I",4,7.5
"b287908b64caf7cfd246a42d1e27a945",2014,2,1411189,"Compiladores",4,5
"b287908b64caf7cfd246a42d1e27a945",2014,2,1411190,"Redes de Computadores",4,7
"b287908b64caf7cfd246a42d1e27a945",2014,2,1411197,"Aval. de Desempenho de Sistemas Discretos",4,7.8
"601da0d3674368f0771b5db28fd318ad",2014,1,1108089,"Fundamentos de Física Clássica",4,7.2
"601da0d3674368f0771b5db28fd318ad",2014,1,1108090,"Fundamentos de Física Moderna",4,8
"601da0d3674368f0771b5db28fd318ad",2014,1,1109035,"Álgebra Vetorial e Geometria Analítica",4,8.3
"601da0d3674368f0771b5db28fd318ad",2014,1,1109049,"Álgebra Linear I",4,5.8
"601da0d3674368f0771b5db28fd318ad",2014,1,1109053,"Cálculo Diferencial e Integral II",4,6.2
"601da0d3674368f0771b5db28fd318ad",2014,1,1109103,"Cálculo Diferencial e Integral I",4,7.8
"601da0d3674368f0771b5db28fd318ad",2014,1,1114107,"Probabilidade e Estatistica",4,6.4
"601da0d3674368f0771b5db28fd318ad",2014,1,1109113,"Matemática Discreta",4,7.4
"601da0d3674368f0771b5db28fd318ad",2014,1,1411167,"Programação I",4,9.7
"601da0d3674368f0771b5db28fd318ad",2014,1,1411168,"Programação II",4,8.9
"601da0d3674368f0771b5db28fd318ad",2014,1,1411169,"Paradigmas de Ling. de Programação",4,7.2
"601da0d3674368f0771b5db28fd318ad",2014,1,1411170,"Teoria dos Grafos",2,8.5
"601da0d3674368f0771b5db28fd318ad",2014,1,1411171,"Teoria da Computação",4,6.4
